date,Movie,budget,domestic_revenue,world_revenue,year,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes
1991-01-18,White Fang,14000000.0,34729091.0,34729091.0,1991,White Fang,0,1991,107,Drama,6.7,22865
1991-01-18,White Fang,14000000.0,34729091.0,34729091.0,1991,White Fang,0,1991,107,Family,6.7,22865
2002-01-18,Snow Dogs,32000000.0,81150692.0,116898028.0,2002,Snow Dogs,0,2002,99,Adventure,5.2,28939
2002-01-18,Snow Dogs,32000000.0,81150692.0,116898028.0,2002,Snow Dogs,0,2002,99,Comedy,5.2,28939
2002-01-18,Snow Dogs,32000000.0,81150692.0,116898028.0,2002,Snow Dogs,0,2002,99,Family,5.2,28939
2007-01-18,Griffin & Phoenix,500000.0,0.0,1355967.0,2007,Griffin & Phoenix,0,2006,102,Comedy,6.9,8347
2007-01-18,Griffin & Phoenix,500000.0,0.0,1355967.0,2007,Griffin & Phoenix,0,2006,102,Drama,6.9,8347
2007-01-18,Griffin & Phoenix,500000.0,0.0,1355967.0,2007,Griffin & Phoenix,0,2006,102,Romance,6.9,8347
2008-01-18,27 Dresses,30000000.0,76808654.0,160247805.0,2008,27 Dresses,0,2008,111,Comedy,6.1,177883
2008-01-18,27 Dresses,30000000.0,76808654.0,160247805.0,2008,27 Dresses,0,2008,111,Romance,6.1,177883
2008-01-18,Cloverfield,25000000.0,80048433.0,171302226.0,2008,Cloverfield,0,2008,85,Action,7.0,427307
2008-01-18,Cloverfield,25000000.0,80048433.0,171302226.0,2008,Cloverfield,0,2008,85,Horror,7.0,427307
2008-01-18,Cloverfield,25000000.0,80048433.0,171302226.0,2008,Cloverfield,0,2008,85,Sci-Fi,7.0,427307
2008-01-18,Mad Money,22000000.0,20668843.0,25044057.0,2008,Mad Money,0,2008,104,Comedy,5.9,23156
2008-01-18,Mad Money,22000000.0,20668843.0,25044057.0,2008,Mad Money,0,2008,104,Crime,5.9,23156
2008-01-18,Mad Money,22000000.0,20668843.0,25044057.0,2008,Mad Money,0,2008,104,Thriller,5.9,23156
2008-01-18,All Hat,4900000.0,15198.0,15198.0,2008,All Hat,0,2007,89,Western,5.1,595
2008-01-18,Teeth,2000000.0,347578.0,2350641.0,2008,,0,2015,\N,Action,7.2,7
2008-01-18,Teeth,2000000.0,347578.0,2350641.0,2008,,0,2015,\N,Drama,7.2,7
2008-01-18,Teeth,2000000.0,347578.0,2350641.0,2008,,0,2015,\N,Mystery,7.2,7
2008-01-18,Taxi to the Dark Side,1000000.0,274661.0,304472.0,2008,Taxi to the Dark Side,0,2007,106,Crime,7.5,16966
2008-01-18,Taxi to the Dark Side,1000000.0,274661.0,304472.0,2008,Taxi to the Dark Side,0,2007,106,Documentary,7.5,16966
2008-01-18,Taxi to the Dark Side,1000000.0,274661.0,304472.0,2008,Taxi to the Dark Side,0,2007,106,History,7.5,16966
2013-01-18,Broken City,35000000.0,19701164.0,37114977.0,2013,Broken City,0,2013,109,Action,6.1,84138
2013-01-18,Broken City,35000000.0,19701164.0,37114977.0,2013,Broken City,0,2013,109,Crime,6.1,84138
2013-01-18,Broken City,35000000.0,19701164.0,37114977.0,2013,Broken City,0,2013,109,Drama,6.1,84138
2017-01-18,Split,9000000.0,138141585.0,278754594.0,2017,,0,2015,\N,Action,7.2,7
2017-01-18,Split,9000000.0,138141585.0,278754594.0,2017,,0,2015,\N,Drama,7.2,7
2017-01-18,Split,9000000.0,138141585.0,278754594.0,2017,,0,2015,\N,Mystery,7.2,7
2018-01-18,Backstabbing For Beginners,8000000.0,0.0,343773.0,2018,Backstabbing for Beginners,0,2018,108,Drama,6.3,5991
2018-01-18,Backstabbing For Beginners,8000000.0,0.0,343773.0,2018,Backstabbing for Beginners,0,2018,108,History,6.3,5991
2018-01-18,Backstabbing For Beginners,8000000.0,0.0,343773.0,2018,Backstabbing for Beginners,0,2018,108,Mystery,6.3,5991
2019-01-18,The Kid Who Would Be King,59000000.0,16790790.0,28296983.0,2019,The Kid Who Would Be King,0,2019,120,Action,6.1,19148
2019-01-18,The Kid Who Would Be King,59000000.0,16790790.0,28296983.0,2019,The Kid Who Would Be King,0,2019,120,Adventure,6.1,19148
2019-01-18,The Kid Who Would Be King,59000000.0,16790790.0,28296983.0,2019,The Kid Who Would Be King,0,2019,120,Family,6.1,19148
1990-01-19,Tremors,10000000.0,16667084.0,16668089.0,1990,Tremors,0,1990,96,Comedy,7.2,154791
1990-01-19,Tremors,10000000.0,16667084.0,16668089.0,1990,Tremors,0,1990,96,Horror,7.2,154791
1996-01-19,From Dusk Till Dawn,20000000.0,25728961.0,25736162.0,1996,From Dusk Till Dawn,0,1996,108,Action,7.2,347638
1996-01-19,From Dusk Till Dawn,20000000.0,25728961.0,25736162.0,1996,From Dusk Till Dawn,0,1996,108,Crime,7.2,347638
1996-01-19,From Dusk Till Dawn,20000000.0,25728961.0,25736162.0,1996,From Dusk Till Dawn,0,1996,108,Horror,7.2,347638
2001-01-19,The Pledge,45000000.0,19719930.0,29406132.0,2001,The Pledge,0,2001,124,Crime,6.7,70028
2001-01-19,The Pledge,45000000.0,19719930.0,29406132.0,2001,The Pledge,0,2001,124,Drama,6.7,70028
2001-01-19,The Pledge,45000000.0,19719930.0,29406132.0,2001,The Pledge,0,2001,124,Mystery,6.7,70028
2005-01-19,Assault On Precinct 13,30000000.0,20040895.0,36040895.0,2005,Assault on Precinct 13,0,2005,109,Action,6.3,82553
2005-01-19,Assault On Precinct 13,30000000.0,20040895.0,36040895.0,2005,Assault on Precinct 13,0,2005,109,Crime,6.3,82553
2005-01-19,Assault On Precinct 13,30000000.0,20040895.0,36040895.0,2005,Assault on Precinct 13,0,2005,109,Drama,6.3,82553
2012-01-19,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,2012,Journey 2: The Mysterious Island,0,2012,94,Action,5.7,114193
2012-01-19,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,2012,Journey 2: The Mysterious Island,0,2012,94,Adventure,5.7,114193
2012-01-19,Journey 2: The Mysterious Island,79000000.0,103860290.0,318146162.0,2012,Journey 2: The Mysterious Island,0,2012,94,Comedy,5.7,114193
2017-01-19,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,2017,xXx: Return of Xander Cage,0,2017,107,Action,5.2,98420
2017-01-19,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,2017,xXx: Return of Xander Cage,0,2017,107,Adventure,5.2,98420
2017-01-19,xXx: Return of Xander Cage,85000000.0,44898413.0,345033359.0,2017,xXx: Return of Xander Cage,0,2017,107,Thriller,5.2,98420
2018-01-19,Den of Thieves,30000000.0,44947622.0,80147166.0,2018,Den of Thieves,0,2018,140,Action,7.0,126956
2018-01-19,Den of Thieves,30000000.0,44947622.0,80147166.0,2018,Den of Thieves,0,2018,140,Crime,7.0,126956
2018-01-19,Den of Thieves,30000000.0,44947622.0,80147166.0,2018,Den of Thieves,0,2018,140,Drama,7.0,126956
2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,2018,Forever My Girl,0,2018,108,Comedy,6.6,22584
2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,2018,Forever My Girl,0,2018,108,Drama,6.6,22584
2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,2018,Forever My Girl,0,2018,108,Music,6.6,22584
1998-01-02,Oscar and Lucinda,12500000.0,1612957.0,1612957.0,1998,Oscar and Lucinda,0,1997,132,Drama,6.5,7260
1998-01-02,Oscar and Lucinda,12500000.0,1612957.0,1612957.0,1998,Oscar and Lucinda,0,1997,132,Romance,6.5,7260
2015-01-02,Taken 3,48000000.0,89256424.0,327656424.0,2015,Taken 3,0,2014,108,Action,6.0,207083
2015-01-02,Taken 3,48000000.0,89256424.0,327656424.0,2015,Taken 3,0,2014,108,Crime,6.0,207083
2015-01-02,Taken 3,48000000.0,89256424.0,327656424.0,2015,Taken 3,0,2014,108,Thriller,6.0,207083
2015-01-02,Babysitting,3400000.0,0.0,24564100.0,2015,,0,2015,\N,Action,7.2,7
2015-01-02,Babysitting,3400000.0,0.0,24564100.0,2015,,0,2015,\N,Drama,7.2,7
2015-01-02,Babysitting,3400000.0,0.0,24564100.0,2015,,0,2015,\N,Mystery,7.2,7
2019-01-02,Escape Room,9000000.0,57000756.0,155615727.0,2019,Escape Room,0,2019,99,Action,6.4,146702
2019-01-02,Escape Room,9000000.0,57000756.0,155615727.0,2019,Escape Room,0,2019,99,Adventure,6.4,146702
2019-01-02,Escape Room,9000000.0,57000756.0,155615727.0,2019,Escape Room,0,2019,99,Horror,6.4,146702
2006-01-20,Underworld: Evolution,45000000.0,62318875.0,113417762.0,2006,Underworld: Evolution,0,2006,106,Action,6.7,211609
2006-01-20,Underworld: Evolution,45000000.0,62318875.0,113417762.0,2006,Underworld: Evolution,0,2006,106,Fantasy,6.7,211609
2006-01-20,Underworld: Evolution,45000000.0,62318875.0,113417762.0,2006,Underworld: Evolution,0,2006,106,Thriller,6.7,211609
2006-01-20,End of the Spear,10000000.0,11748661.0,11924041.0,2006,End of the Spear,0,2005,108,Adventure,6.8,5551
2006-01-20,End of the Spear,10000000.0,11748661.0,11924041.0,2006,End of the Spear,0,2005,108,Biography,6.8,5551
2006-01-20,End of the Spear,10000000.0,11748661.0,11924041.0,2006,End of the Spear,0,2005,108,Drama,6.8,5551
2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0,2006,Transamerica,0,2005,103,Adventure,7.4,42629
2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0,2006,Transamerica,0,2005,103,Comedy,7.4,42629
2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0,2006,Transamerica,0,2005,103,Drama,7.4,42629
2012-01-20,Jin líng shí san chai,100000000.0,311434.0,98227017.0,2012,,0,2015,\N,Action,7.2,7
2012-01-20,Jin líng shí san chai,100000000.0,311434.0,98227017.0,2012,,0,2015,\N,Drama,7.2,7
2012-01-20,Jin líng shí san chai,100000000.0,311434.0,98227017.0,2012,,0,2015,\N,Mystery,7.2,7
2012-01-20,Underworld: Awakening,70000000.0,62321039.0,160379930.0,2012,,0,2015,\N,Action,7.2,7
2012-01-20,Underworld: Awakening,70000000.0,62321039.0,160379930.0,2012,,0,2015,\N,Drama,7.2,7
2012-01-20,Underworld: Awakening,70000000.0,62321039.0,160379930.0,2012,,0,2015,\N,Mystery,7.2,7
2012-01-20,Red Tails,58000000.0,49876377.0,50365498.0,2012,Red Tails,0,2012,125,Action,5.9,37548
2012-01-20,Red Tails,58000000.0,49876377.0,50365498.0,2012,Red Tails,0,2012,125,Drama,5.9,37548
2012-01-20,Red Tails,58000000.0,49876377.0,50365498.0,2012,Red Tails,0,2012,125,History,5.9,37548
2012-01-20,Haywire,23000000.0,18942396.0,36374700.0,2012,Haywire,0,2011,93,Action,5.8,90454
2012-01-20,Haywire,23000000.0,18942396.0,36374700.0,2012,Haywire,0,2011,93,Drama,5.8,90454
2012-01-20,Haywire,23000000.0,18942396.0,36374700.0,2012,Haywire,0,2011,93,Thriller,5.8,90454
2012-01-20,Coriolanus,10000000.0,749641.0,2536707.0,2012,Coriolanus,0,2018,164,\N,5.6,38
2015-01-20,The Opposite Sex,3300000.0,0.0,84369.0,2015,,0,2015,\N,Action,7.2,7
2015-01-20,The Opposite Sex,3300000.0,0.0,84369.0,2015,,0,2015,\N,Drama,7.2,7
2015-01-20,The Opposite Sex,3300000.0,0.0,84369.0,2015,,0,2015,\N,Mystery,7.2,7
2017-01-20,A Dog’s Purpose,25000000.0,64321890.0,203055427.0,2017,A Dog's Purpose,0,2017,100,Adventure,7.2,80781
2017-01-20,A Dog’s Purpose,25000000.0,64321890.0,203055427.0,2017,A Dog's Purpose,0,2017,100,Comedy,7.2,80781
2017-01-20,A Dog’s Purpose,25000000.0,64321890.0,203055427.0,2017,A Dog's Purpose,0,2017,100,Drama,7.2,80781
2017-01-20,Un sac de billes,20000000.0,409862.0,14362043.0,2017,,0,2015,\N,Action,7.2,7
